10000.0;2377.7673;1111.8353;1005.8827;1000.2266;1000.2266;1005.8827;1111.8353;2377.7673;10000.0
10000.0;2441.3303;1123.4352;1006.8857;1000.2832;1000.2832;1006.8857;1123.4352;2441.3303;10000.0
10000.0;2503.738;1135.4486;1007.98517;1000.34924;1000.34924;1007.98517;1135.4486;2503.738;10000.0
10000.0;2565.0178;1147.8568;1009.1835;1000.4256;1000.4256;1009.1835;1147.8568;2565.0178;10000.0
10000.0;2625.196;1160.6417;1010.4826;1000.5132;1000.5132;1010.4826;1160.6417;2625.196;10000.0
10000.0;2684.2986;1173.7856;1011.8845;1000.61285;1000.61285;1011.8845;1173.7856;2684.2986;10000.0
10000.0;2742.3506;1187.2717;1013.3908;1000.7256;1000.7256;1013.3908;1187.2717;2742.3506;10000.0
10000.0;2799.3762;1201.0837;1015.003;1000.85223;1000.85223;1015.003;1201.0837;2799.3762;10000.0
10000.0;2855.3994;1215.2058;1016.7223;1000.9937;1000.9937;1016.7223;1215.2058;2855.3994;10000.0
10000.0;2910.4436;1229.6229;1018.54987;1001.151;1001.151;1018.54987;1229.6229;2910.4436;10000.0
10000.0;2964.531;1244.3204;1020.48663;1001.325;1001.325;1020.48663;1244.3204;2964.531;10000.0
10000.0;3017.6836;1259.2842;1022.5333;1001.5166;1001.5166;1022.5333;1259.2842;3017.6836;10000.0
10000.0;3069.9229;1274.5006;1024.6907;1001.72675;1001.72675;1024.6907;1274.5006;3069.9229;10000.0
10000.0;3121.2693;1289.9568;1026.9591;1001.95636;1001.95636;1026.9591;1289.9568;3121.2693;10000.0
10000.0;3171.7434;1305.6399;1029.3391;1002.20636;1002.20636;1029.3391;1305.6399;3171.7434;10000.0
10000.0;3221.365;1321.538;1031.8308;1002.47766;1002.47766;1031.8308;1321.538;3221.365;10000.0
10000.0;3270.153;1337.6392;1034.4343;1002.7712;1002.7712;1034.4343;1337.6392;3270.153;10000.0
10000.0;3318.1265;1353.9323;1037.1498;1003.0878;1003.0878;1037.1498;1353.9323;3318.1265;10000.0
10000.0;3365.3032;1370.4064;1039.9769;1003.42847;1003.42847;1039.9769;1370.4064;3365.3032;10000.0
10000.0;3411.7012;1387.051;1042.9158;1003.79395;1003.79395;1042.9158;1387.051;3411.7012;10000.0
10000.0;3457.3376;1403.8562;1045.966;1004.1852;1004.1852;1045.966;1403.8562;3457.3376;10000.0
10000.0;3502.2295;1420.8121;1049.1271;1004.60297;1004.60297;1049.1271;1420.8121;3502.2295;10000.0
10000.0;3546.393;1437.9094;1052.3987;1005.0482;1005.0482;1052.3987;1437.9094;3546.393;10000.0
10000.0;3589.8442;1455.1392;1055.7803;1005.5217;1005.5217;1055.7803;1455.1392;3589.8442;10000.0
10000.0;3632.5986;1472.4927;1059.2712;1006.0243;1006.0243;1059.2712;1472.4927;3632.5986;10000.0
10000.0;3674.6716;1489.9615;1062.871;1006.55676;1006.55676;1062.871;1489.9615;3674.6716;10000.0
10000.0;3716.078;1507.5377;1066.5787;1007.11993;1007.11993;1066.5787;1507.5377;3716.078;10000.0
10000.0;3756.8318;1525.2135;1070.3937;1007.71454;1007.71454;1070.3937;1525.2135;3756.8318;10000.0
10000.0;3796.9473;1542.9814;1074.3151;1008.3413;1008.3413;1074.3151;1542.9814;3796.9473;10000.0
10000.0;3836.4382;1560.8345;1078.342;1009.00104;1009.00104;1078.342;1560.8345;3836.4382;10000.0
10000.0;3875.3179;1578.7656;1082.4735;1009.69446;1009.69446;1082.4735;1578.7656;3875.3179;10000.0
10000.0;3913.599;1596.7682;1086.7086;1010.42224;1010.42224;1086.7086;1596.7682;3913.599;10000.0
10000.0;3951.295;1614.8359;1091.0464;1011.1851;1011.1851;1091.0464;1614.8359;3951.295;10000.0
10000.0;3988.4175;1632.9626;1095.4857;1011.9837;1011.9837;1095.4857;1632.9626;3988.4175;10000.0
10000.0;4024.9788;1651.1425;1100.0255;1012.8187;1012.8187;1100.0255;1651.1425;4024.9788;10000.0
10000.0;4060.9907;1669.3696;1104.6647;1013.6908;1013.6908;1104.6647;1669.3696;4060.9907;10000.0
10000.0;4096.465;1687.6388;1109.402;1014.6005;1014.6005;1109.402;1687.6388;4096.465;10000.0
10000.0;4131.412;1705.9447;1114.2363;1015.5485;1015.5485;1114.2363;1705.9447;4131.412;10000.0
10000.0;4165.8433;1724.2823;1119.1665;1016.5354;1016.5354;1119.1665;1724.2823;4165.8433;10000.0
10000.0;4199.769;1742.6469;1124.1914;1017.5617;1017.5617;1124.1914;1742.6469;4199.769;10000.0
10000.0;4233.2;1761.0336;1129.3097;1018.628;1018.628;1129.3097;1761.0336;4233.2;10000.0
10000.0;4266.1465;1779.438;1134.5201;1019.7348;1019.7348;1134.5201;1779.438;4266.1465;10000.0
10000.0;4298.618;1797.8558;1139.8214;1020.8826;1020.8826;1139.8214;1797.8558;4298.618;10000.0
10000.0;4330.6245;1816.2831;1145.2124;1022.072;1022.072;1145.2124;1816.2831;4330.6245;10000.0
10000.0;4362.175;1834.7158;1150.6917;1023.3034;1023.3034;1150.6917;1834.7158;4362.175;10000.0
10000.0;4393.2783;1853.1501;1156.258;1024.5773;1024.5773;1156.258;1853.1501;4393.2783;10000.0
10000.0;4423.9443;1871.5825;1161.9102;1025.894;1025.894;1161.9102;1871.5825;4423.9443;10000.0
10000.0;4454.181;1890.0094;1167.6467;1027.2542;1027.2542;1167.6467;1890.0094;4454.181;10000.0
10000.0;4483.9976;1908.4275;1173.4664;1028.6581;1028.6581;1173.4664;1908.4275;4483.9976;10000.0
10000.0;4513.402;1926.8336;1179.3679;1030.1062;1030.1062;1179.3679;1926.8336;4513.402;10000.0
10000.0;4542.4023;1945.2246;1185.35;1031.5989;1031.5989;1185.35;1945.2246;4542.4023;10000.0
10000.0;4571.0063;1963.5977;1191.4113;1033.1364;1033.1364;1191.4113;1963.5977;4571.0063;10000.0
10000.0;4599.222;1981.9498;1197.5504;1034.7191;1034.7191;1197.5504;1981.9498;4599.222;10000.0
10000.0;4627.057;2000.2786;1203.7661;1036.3474;1036.3474;1203.7661;2000.2786;4627.057;10000.0
10000.0;4654.5186;2018.5812;1210.057;1038.0216;1038.0216;1210.057;2018.5812;4654.5186;10000.0
10000.0;4681.614;2036.8553;1216.4219;1039.742;1039.742;1216.4219;2036.8553;4681.614;10000.0
10000.0;4708.35;2055.0986;1222.8594;1041.5088;1041.5088;1222.8594;2055.0986;4708.35;10000.0
10000.0;4734.734;2073.3088;1229.3683;1043.3223;1043.3223;1229.3683;2073.3088;4734.734;10000.0
10000.0;4760.7725;2091.4836;1235.9473;1045.1827;1045.1827;1235.9473;2091.4836;4760.7725;10000.0
10000.0;4786.4717;2109.621;1242.595;1047.0903;1047.0903;1242.595;2109.621;4786.4717;10000.0
10000.0;4811.8384;2127.7192;1249.3102;1049.0454;1049.0454;1249.3102;2127.7192;4811.8384;10000.0
10000.0;4836.879;2145.7764;1256.0917;1051.0481;1051.0481;1256.0917;2145.7764;4836.879;10000.0
10000.0;4861.599;2163.7905;1262.9381;1053.0985;1053.0985;1262.9381;2163.7905;4861.599;10000.0
10000.0;4886.005;2181.76;1269.8483;1055.1969;1055.1969;1269.8483;2181.76;4886.005;10000.0
10000.0;4910.1025;2199.6833;1276.8209;1057.3434;1057.3434;1276.8209;2199.6833;4910.1025;10000.0
10000.0;4933.8975;2217.5588;1283.8547;1059.5382;1059.5382;1283.8547;2217.5588;4933.8975;10000.0
10000.0;4957.395;2235.3853;1290.9486;1061.7814;1061.7814;1290.9486;2235.3853;4957.395;10000.0
10000.0;4980.601;2253.161;1298.1013;1064.073;1064.073;1298.1013;2253.161;4980.601;10000.0
10000.0;5003.5205;2270.8848;1305.3116;1066.4133;1066.4133;1305.3116;2270.8848;5003.5205;10000.0
10000.0;5026.159;2288.5554;1312.5784;1068.8024;1068.8024;1312.5784;2288.5554;5026.159;10000.0
10000.0;5048.5215;2306.1716;1319.9004;1071.2401;1071.2401;1319.9004;2306.1716;5048.5215;10000.0
10000.0;5070.613;2323.7324;1327.2765;1073.7267;1073.7267;1327.2765;2323.7324;5070.613;10000.0
10000.0;5092.438;2341.2366;1334.7056;1076.2622;1076.2622;1334.7056;2341.2366;5092.438;10000.0
10000.0;5114.0015;2358.6833;1342.1864;1078.8467;1078.8467;1342.1864;2358.6833;5114.0015;10000.0
10000.0;5135.308;2376.0715;1349.718;1081.4801;1081.4801;1349.718;2376.0715;5135.308;10000.0
10000.0;5156.363;2393.4004;1357.2992;1084.1625;1084.1625;1357.2992;2393.4004;5156.363;10000.0
10000.0;5177.1694;2410.669;1364.9288;1086.8938;1086.8938;1364.9288;2410.669;5177.1694;10000.0
10000.0;5197.733;2427.8765;1372.6058;1089.6742;1089.6742;1372.6058;2427.8765;5197.733;10000.0
10000.0;5218.057;2445.0222;1380.3292;1092.5035;1092.5035;1380.3292;2445.0222;5218.057;10000.0
10000.0;5238.146;2462.1057;1388.0979;1095.3818;1095.3818;1388.0979;2462.1057;5238.146;10000.0
10000.0;5258.004;2479.126;1395.9108;1098.309;1098.309;1395.9108;2479.126;5258.004;10000.0
10000.0;5277.6353;2496.0825;1403.7668;1101.285;1101.285;1403.7668;2496.0825;5277.6353;10000.0
10000.0;5297.0435;2512.9749;1411.6652;1104.3098;1104.3098;1411.6652;2512.9749;5297.0435;10000.0
10000.0;5316.2324;2529.8025;1419.6047;1107.3834;1107.3834;1419.6047;2529.8025;5316.2324;10000.0
10000.0;5335.2056;2546.5647;1427.5845;1110.5056;1110.5056;1427.5845;2546.5647;5335.2056;10000.0
10000.0;5353.9673;2563.2612;1435.6035;1113.6764;1113.6764;1435.6035;2563.2612;5353.9673;10000.0
10000.0;5372.5205;2579.8916;1443.6608;1116.8956;1116.8956;1443.6608;2579.8916;5372.5205;10000.0
10000.0;5390.869;2596.4556;1451.7554;1120.1633;1120.1633;1451.7554;2596.4556;5390.869;10000.0
10000.0;5409.016;2612.9526;1459.8865;1123.4792;1123.4792;1459.8865;2612.9526;5409.016;10000.0
10000.0;5426.9653;2629.3826;1468.0531;1126.8433;1126.8433;1468.0531;2629.3826;5426.9653;10000.0
10000.0;5444.7197;2645.745;1476.2543;1130.2554;1130.2554;1476.2543;2645.745;5444.7197;10000.0
10000.0;5462.2827;2662.04;1484.4891;1133.7153;1133.7153;1484.4891;2662.04;5462.2827;10000.0
10000.0;5479.657;2678.2668;1492.757;1137.223;1137.223;1492.757;2678.2668;5479.657;10000.0
10000.0;5496.8467;2694.4255;1501.0568;1140.7783;1140.7783;1501.0568;2694.4255;5496.8467;10000.0
10000.0;5513.854;2710.516;1509.3877;1144.3811;1144.3811;1509.3877;2710.516;5513.854;10000.0
10000.0;5530.682;2726.538;1517.7489;1148.0311;1148.0311;1517.7489;2726.538;5530.682;10000.0
10000.0;5547.334;2742.4917;1526.1396;1151.7283;1151.7283;1526.1396;2742.4917;5547.334;10000.0
10000.0;5563.812;2758.3767;1534.5591;1155.4724;1155.4724;1534.5591;2758.3767;5563.812;10000.0
10000.0;5580.1196;2774.1929;1543.0063;1159.2633;1159.2633;1543.0063;2774.1929;5580.1196;10000.0
10000.0;5596.2593;2789.9402;1551.4808;1163.1007;1163.1007;1551.4808;2789.9402;5596.2593;10000.0
10000.0;5612.2334;2805.619;1559.9816;1166.9845;1166.9845;1559.9816;2805.619;5612.2334;10000.0
10000.0;5628.045;2821.2288;1568.5079;1170.9144;1170.9144;1568.5079;2821.2288;5628.045;10000.0
10000.0;5643.6963;2836.7698;1577.0592;1174.8904;1174.8904;1577.0592;2836.7698;5643.6963;10000.0
10000.0;5659.19;2852.242;1585.6346;1178.9121;1178.9121;1585.6346;2852.242;5659.19;10000.0
10000.0;5674.5283;2867.6453;1594.2335;1182.9794;1182.9794;1594.2335;2867.6453;5674.5283;10000.0
10000.0;5689.7144;2882.98;1602.8551;1187.0919;1187.0919;1602.8551;2882.98;5689.7144;10000.0
10000.0;5704.75;2898.246;1611.4988;1191.2495;1191.2495;1611.4988;2898.246;5704.75;10000.0
10000.0;5719.6377;2913.4436;1620.1638;1195.452;1195.452;1620.1638;2913.4436;5719.6377;10000.0
10000.0;5734.3794;2928.5728;1628.8495;1199.6991;1199.6991;1628.8495;2928.5728;5734.3794;10000.0
10000.0;5748.9775;2943.6335;1637.5552;1203.9906;1203.9906;1637.5552;2943.6335;5748.9775;10000.0
10000.0;5763.434;2958.6262;1646.2803;1208.3263;1208.3263;1646.2803;2958.6262;5763.4346;10000.0
10000.0;5777.7515;2973.5508;1655.0242;1212.7058;1212.7058;1655.0242;2973.5508;5777.752;10000.0
10000.0;5791.932;2988.4075;1663.7863;1217.129;1217.129;1663.7863;2988.4075;5791.9326;10000.0
10000.0;5805.9775;3003.1965;1672.5659;1221.5956;1221.5956;1672.5659;3003.1965;5805.978;10000.0
10000.0;5819.89;3017.918;1681.3625;1226.1052;1226.1052;1681.3625;3017.918;5819.8906;10000.0
10000.0;5833.6714;3032.572;1690.1755;1230.6578;1230.6578;1690.1755;3032.572;5833.672;10000.0
10000.0;5847.3237;3047.159;1699.0043;1235.253;1235.253;1699.0043;3047.159;5847.324;10000.0
10000.0;5860.8486;3061.679;1707.8483;1239.8906;1239.8906;1707.8483;3061.679;5860.849;10000.0
10000.0;5874.2485;3076.1323;1716.707;1244.5702;1244.5702;1716.707;3076.1323;5874.249;10000.0
10000.0;5887.525;3090.5193;1725.58;1249.2915;1249.2915;1725.58;3090.5193;5887.5254;10000.0
10000.0;5900.6797;3104.8398;1734.4664;1254.0544;1254.0544;1734.4664;3104.8398;5900.68;10000.0
10000.0;5913.7144;3119.0945;1743.3661;1258.8585;1258.8585;1743.3661;3119.0945;5913.715;10000.0
10000.0;5926.631;3133.2834;1752.2783;1263.7036;1263.7036;1752.2783;3133.2834;5926.6313;10000.0
10000.0;5939.431;3147.407;1761.2026;1268.5894;1268.5894;1761.2026;3147.407;5939.4316;10000.0
10000.0;5952.1167;3161.465;1770.1385;1273.5155;1273.5155;1770.1385;3161.465;5952.117;10000.0
10000.0;5964.689;3175.4583;1779.0856;1278.4817;1278.4817;1779.0856;3175.4583;5964.6895;10000.0
10000.0;5977.15;3189.3867;1788.0432;1283.4877;1283.4877;1788.0432;3189.3867;5977.1504;10000.0
10000.0;5989.501;3203.251;1797.0111;1288.5332;1288.5332;1797.0111;3203.251;5989.5015;10000.0
10000.0;6001.7437;3217.051;1805.9888;1293.618;1293.618;1805.9888;3217.051;6001.744;10000.0
10000.0;6013.8794;3230.7874;1814.9757;1298.7417;1298.7417;1814.9757;3230.7874;6013.88;10000.0
10000.0;6025.9097;3244.4602;1823.9714;1303.904;1303.904;1823.9714;3244.4602;6025.91;10000.0
10000.0;6037.836;3258.0698;1832.9757;1309.1047;1309.1047;1832.9757;3258.0698;6037.8364;10000.0
10000.0;6049.66;3271.6165;1841.9879;1314.3435;1314.3435;1841.9879;3271.6165;6049.66;10000.0
10000.0;6061.3833;3285.1006;1851.0078;1319.62;1319.62;1851.0078;3285.1006;6061.3833;10000.0
10000.0;6073.007;3298.5225;1860.0349;1324.9338;1324.9338;1860.0349;3298.5225;6073.007;10000.0
10000.0;6084.5317;3311.8823;1869.0687;1330.2848;1330.2848;1869.0687;3311.8823;6084.5317;10000.0
10000.0;6095.96;3325.1807;1878.109;1335.6726;1335.6726;1878.109;3325.1807;6095.96;10000.0
10000.0;6107.2925;3338.4177;1887.1554;1341.0969;1341.0969;1887.1554;3338.4177;6107.2925;10000.0
10000.0;6118.531;3351.5938;1896.2074;1346.5575;1346.5575;1896.2074;3351.5938;6118.531;10000.0
10000.0;6129.6763;3364.7092;1905.2648;1352.054;1352.054;1905.2648;3364.7092;6129.6763;10000.0
10000.0;6140.73;3377.7644;1914.3271;1357.586;1357.586;1914.3271;3377.7644;6140.73;10000.0
10000.0;6151.693;3390.7598;1923.3942;1363.1534;1363.1534;1923.3942;3390.7598;6151.693;10000.0
10000.0;6162.5664;3403.6956;1932.4655;1368.7559;1368.7559;1932.4655;3403.6956;6162.5664;10000.0
10000.0;6173.352;3416.572;1941.5406;1374.393;1374.393;1941.5406;3416.572;6173.352;10000.0
10000.0;6184.051;3429.3894;1950.6195;1380.0645;1380.0645;1950.6195;3429.3894;6184.051;10000.0
10000.0;6194.6636;3442.1484;1959.7017;1385.77;1385.77;1959.7017;3442.1484;6194.6636;10000.0
10000.0;6205.192;3454.849;1968.7869;1391.5093;1391.5093;1968.7869;3454.849;6205.192;10000.0
10000.0;6215.6367;3467.492;1977.8748;1397.2821;1397.2821;1977.8748;3467.492;6215.6367;10000.0
10000.0;6225.999;3480.0771;1986.965;1403.088;1403.088;1986.965;3480.0771;6225.999;10000.0
10000.0;6236.28;3492.6052;1996.0574;1408.9268;1408.9268;1996.0574;3492.6052;6236.28;10000.0
10000.0;6246.4805;3505.0764;2005.1515;1414.7981;1414.7981;2005.1515;3505.0764;6246.4805;10000.0
10000.0;6256.6016;3517.4912;2014.2472;1420.7017;1420.7017;2014.2472;3517.4912;6256.6016;10000.0
10000.0;6266.6445;3529.8499;2023.3442;1426.6371;1426.6371;2023.3442;3529.8499;6266.6445;10000.0
10000.0;6276.6104;3542.1528;2032.4423;1432.6041;1432.6041;2032.4423;3542.1528;6276.6104;10000.0
10000.0;6286.4995;3554.4004;2041.541;1438.6025;1438.6025;2041.541;3554.4004;6286.4995;10000.0
10000.0;6296.3135;3566.5928;2050.6401;1444.632;1444.632;2050.6401;3566.5928;6296.3135;10000.0
10000.0;6306.053;3578.7305;2059.7395;1450.692;1450.692;2059.7395;3578.7305;6306.053;10000.0
10000.0;6315.719;3590.8137;2068.8389;1456.7825;1456.7825;2068.8389;3590.8137;6315.719;10000.0
10000.0;6325.313;3602.843;2077.938;1462.9031;1462.9031;2077.938;3602.843;6325.313;10000.0
10000.0;6334.835;3614.8186;2087.0366;1469.0535;1469.0535;2087.0366;3614.8186;6334.835;10000.0
10000.0;6344.2866;3626.741;2096.1345;1475.2333;1475.2333;2096.1345;3626.741;6344.2866;10000.0
10000.0;6353.6685;3638.6104;2105.2317;1481.4423;1481.4423;2105.2317;3638.6104;6353.6685;10000.0
10000.0;6362.981;3650.4272;2114.3276;1487.6802;1487.6802;2114.3276;3650.4272;6362.981;10000.0
10000.0;6372.2256;3662.192;2123.422;1493.9467;1493.9467;2123.422;3662.192;6372.2256;10000.0
10000.0;6381.403;3673.9045;2132.5151;1500.2415;1500.2415;2132.5151;3673.9045;6381.403;10000.0
10000.0;6390.5137;3685.5657;2141.6062;1506.5642;1506.5642;2141.6062;3685.5657;6390.5137;10000.0
10000.0;6399.559;3697.1755;2150.6953;1512.9147;1512.9147;2150.6953;3697.1755;6399.559;10000.0
10000.0;6408.5396;3708.7346;2159.7822;1519.2925;1519.2925;2159.7822;3708.7346;6408.5396;10000.0
10000.0;6417.456;3720.2432;2168.867;1525.6974;1525.6974;2168.867;3720.2432;6417.456;10000.0
10000.0;6426.3096;3731.7014;2177.949;1532.129;1532.129;2177.949;3731.7014;6426.3096;10000.0
10000.0;6435.1006;3743.1099;2187.0283;1538.5873;1538.5873;2187.0283;3743.1099;6435.1006;10000.0
10000.0;6443.8296;3754.469;2196.1047;1545.0717;1545.0717;2196.1047;3754.469;6443.8296;10000.0
10000.0;6452.4976;3765.779;2205.178;1551.582;1551.582;2205.178;3765.779;6452.4976;10000.0
10000.0;6461.1055;3777.0403;2214.248;1558.118;1558.118;2214.248;3777.0403;6461.1055;10000.0
10000.0;6469.654;3788.253;2223.3147;1564.6793;1564.6793;2223.3147;3788.253;6469.654;10000.0
10000.0;6478.143;3799.4175;2232.3777;1571.2656;1571.2656;2232.3777;3799.4175;6478.143;10000.0
10000.0;6486.574;3810.5344;2241.437;1577.8767;1577.8767;2241.437;3810.5344;6486.574;10000.0
10000.0;6494.948;3821.6038;2250.4924;1584.5123;1584.5123;2250.4924;3821.6038;6494.948;10000.0
10000.0;6503.265;3832.626;2259.5437;1591.1721;1591.1721;2259.5437;3832.626;6503.265;10000.0
10000.0;6511.526;3843.6016;2268.5908;1597.8558;1597.8558;2268.5908;3843.6016;6511.526;10000.0
10000.0;6519.7314;3854.5308;2277.6335;1604.5632;1604.5632;2277.6335;3854.5308;6519.7314;10000.0
10000.0;6527.8823;3865.4138;2286.6719;1611.294;1611.294;2286.6719;3865.4138;6527.8823;10000.0
10000.0;6535.979;3876.251;2295.7056;1618.0477;1618.0477;2295.7056;3876.251;6535.979;10000.0
10000.0;6544.022;3887.0427;2304.7344;1624.8243;1624.8243;2304.7344;3887.0427;6544.022;10000.0
10000.0;6552.0117;3897.7896;2313.7583;1631.6234;1631.6234;2313.7583;3897.7896;6552.0117;10000.0
10000.0;6559.949;3908.4915;2322.7773;1638.4447;1638.4447;2322.7773;3908.4915;6559.949;10000.0
10000.0;6567.835;3919.149;2331.7913;1645.2881;1645.2881;2331.7913;3919.149;6567.835;10000.0
10000.0;6575.67;3929.7622;2340.7998;1652.1531;1652.1531;2340.7998;3929.7622;6575.67;10000.0
10000.0;6583.454;3940.3315;2349.803;1659.0396;1659.0396;2349.803;3940.3315;6583.454;10000.0
10000.0;6591.1885;3950.8574;2358.8005;1665.9471;1665.9471;2358.8005;3950.8574;6591.1885;10000.0
10000.0;6598.873;3961.34;2367.7925;1672.8757;1672.8757;2367.7925;3961.34;6598.873;10000.0
10000.0;6606.509;3971.78;2376.7788;1679.825;1679.825;2376.7788;3971.78;6606.509;10000.0
10000.0;6614.096;3982.1772;2385.7593;1686.7944;1686.7944;2385.7593;3982.1772;6614.096;10000.0
10000.0;6621.636;3992.5322;2394.734;1693.784;1693.784;2394.734;3992.5322;6621.636;10000.0
10000.0;6629.129;4002.8452;2403.7024;1700.7936;1700.7936;2403.7024;4002.8452;6629.129;10000.0
10000.0;6636.5747;4013.1167;2412.6648;1707.8226;1707.8226;2412.6648;4013.1167;6636.5747;10000.0
10000.0;6643.9746;4023.3467;2421.6208;1714.8711;1714.8711;2421.6208;4023.3467;6643.9746;10000.0
10000.0;6651.3286;4033.5356;2430.5706;1721.9386;1721.9386;2430.5706;4033.5356;6651.3286;10000.0
10000.0;6658.637;4043.6838;2439.514;1729.0249;1729.0249;2439.514;4043.6838;6658.637;10000.0
10000.0;6665.9014;4053.7917;2448.4507;1736.1298;1736.1298;2448.4507;4053.7917;6665.9014;10000.0
10000.0;6673.121;4063.8594;2457.3809;1743.2529;1743.2529;2457.3809;4063.8594;6673.121;10000.0
10000.0;6680.2974;4073.8872;2466.3044;1750.3942;1750.3942;2466.3044;4073.8872;6680.2974;10000.0
10000.0;6687.43;4083.8755;2475.2212;1757.5532;1757.5532;2475.2212;4083.8755;6687.43;10000.0
10000.0;6694.5205;4093.8245;2484.131;1764.7299;1764.7299;2484.131;4093.8245;6694.5205;10000.0
10000.0;6701.5684;4103.7344;2493.034;1771.9238;1771.9238;2493.034;4103.7344;6701.5684;10000.0
10000.0;6708.574;4113.6055;2501.93;1779.1349;1779.1349;2501.93;4113.6055;6708.574;10000.0
10000.0;6715.5386;4123.4385;2510.8188;1786.3628;1786.3628;2510.8188;4123.4385;6715.5386;10000.0
10000.0;6722.4624;4133.2334;2519.7004;1793.6073;1793.6073;2519.7004;4133.2334;6722.4624;10000.0
10000.0;6729.3457;4142.99;2528.575;1800.8683;1800.8683;2528.575;4142.99;6729.3457;10000.0
10000.0;6736.1885;4152.7095;2537.4421;1808.1454;1808.1454;2537.4421;4152.7095;6736.1885;10000.0
10000.0;6742.9917;4162.3916;2546.3018;1815.4384;1815.4384;2546.3018;4162.3916;6742.9917;10000.0
10000.0;6749.756;4172.0366;2555.154;1822.747;1822.747;2555.154;4172.0366;6749.756;10000.0
10000.0;6756.481;4181.645;2563.9988;1830.071;1830.071;2563.9988;4181.645;6756.481;10000.0
10000.0;6763.168;4191.217;2572.836;1837.4103;1837.4103;2572.836;4191.217;6763.168;10000.0
10000.0;6769.817;4200.7524;2581.6655;1844.7645;1844.7645;2581.6655;4200.7524;6769.817;10000.0
10000.0;6776.428;4210.2524;2590.4873;1852.1335;1852.1335;2590.4873;4210.2524;6776.428;10000.0
10000.0;6783.002;4219.7163;2599.3015;1859.5171;1859.5171;2599.3015;4219.7163;6783.002;10000.0
10000.0;6789.539;4229.145;2608.108;1866.9149;1866.9149;2608.108;4229.145;6789.539;10000.0
10000.0;6796.0396;4238.5386;2616.9063;1874.3269;1874.3269;2616.9063;4238.5386;6796.0396;10000.0
10000.0;6802.504;4247.8975;2625.6968;1881.7527;1881.7527;2625.6968;4247.8975;6802.504;10000.0
10000.0;6808.9326;4257.2217;2634.4792;1889.1921;1889.1921;2634.4792;4257.2217;6808.9326;10000.0
10000.0;6815.326;4266.511;2643.254;1896.645;1896.645;2643.254;4266.511;6815.326;10000.0
10000.0;6821.6846;4275.7666;2652.0205;1904.1111;1904.1111;2652.0205;4275.7666;6821.6846;10000.0
10000.0;6828.009;4284.9883;2660.7788;1911.5902;1911.5902;2660.7788;4284.9883;6828.009;10000.0
10000.0;6834.2983;4294.1763;2669.529;1919.0822;1919.0822;2669.529;4294.1763;6834.2983;10000.0
10000.0;6840.554;4303.331;2678.271;1926.5867;1926.5867;2678.271;4303.331;6840.554;10000.0
10000.0;6846.7764;4312.4526;2687.0046;1934.1035;1934.1035;2687.0046;4312.4526;6846.7764;10000.0
10000.0;6852.9653;4321.5415;2695.7302;1941.6326;1941.6326;2695.7302;4321.5415;6852.9653;10000.0
10000.0;6859.1216;4330.5977;2704.4473;1949.1736;1949.1736;2704.4473;4330.5977;6859.1216;10000.0
10000.0;6865.245;4339.6216;2713.156;1956.7263;1956.7263;2713.156;4339.6216;6865.245;10000.0
10000.0;6871.3364;4348.6133;2721.8564;1964.2906;1964.2906;2721.8564;4348.6133;6871.3364;10000.0
